% xData0 , data0, errData0, xTheory0 , theory0
 , , , 6.556, 0.4945
 , , , 6.578, 0.4945
 , , , 6.6, 0.4945
 , , , 6.622, 0.4945
 , , , 6.644, 0.4945
 , , , 6.666, 0.4945
 , , , 6.688, 0.4945
 , , , 6.71, 0.4945
 , , , 6.732, 0.4945
 , , , 6.754, 0.4945
 , , , 6.776, 0.4945
 , , , 6.798, 0.4945
 , , , 6.82, 0.4945
 , , , 6.842, 0.4945
 , , , 6.864, 0.4945
 , , , 6.886, 0.4945
 , , , 6.908, 0.4945
 , , , 6.93, 0.4945
 , , , 6.952, 0.4945
 , , , 6.974, 0.4945
 , , , 6.996, 0.4945
 , , , 7.018, 0.4945
 , , , 7.04, 0.4945
 , , , 7.062, 0.4945
 , , , 7.084, 0.4945
 , , , 7.106, 0.4945
 , , , 7.128, 0.4945
 , , , 7.15, 0.4945
 , , , 7.172, 0.4945
 , , , 7.194, 0.4945
 , , , 7.216, 0.4945
 , , , 7.238, 0.4945
 , , , 7.26, 0.4945
 , , , 7.282, 0.4945
 , , , 7.304, 0.4945
 , , , 7.326, 0.4945
 , , , 7.348, 0.4945
 , , , 7.37, 0.4945
 , , , 7.392, 0.4945
 , , , 7.414, 0.4945
 , , , 7.436, 0.4945
 , , , 7.458, 0.4945
 , , , 7.48, 0.4945
 , , , 7.502, 0.4945
 , , , 7.524, 0.4945
 , , , 7.546, 0.4945
 , , , 7.568, 0.4945
 , , , 7.59, 0.4945
 , , , 7.612, 0.4945
 , , , 7.634, 0.4945
 , , , 7.656, 0.4945
 , , , 7.678, 0.4945
 , , , 7.7, 0.4945
 , , , 7.722, 0.4945
 , , , 7.744, 0.4945
 , , , 7.766, 0.4945
 , , , 7.788, 0.4945
 , , , 7.81, 0.4945
 , , , 7.832, 0.4945
 , , , 7.854, 0.4945
 , , , 7.876, 0.4945
 , , , 7.898, 0.4945
 , , , 7.92, 0.4945
 , , , 7.942, 0.4945
 , , , 7.964, 0.4945
 , , , 7.986, 0.4945
 , , , 8.008, 0.4945
 , , , 8.03, 0.4945
 , , , 8.052, 0.4945
 , , , 8.074, 0.4945
 , , , 8.096, 0.4945
 , , , 8.118, 0.4945
 , , , 8.14, 0.4945
 , , , 8.162, 0.4945
 , , , 8.184, 0.4945
 , , , 8.206, 0.4945
 , , , 8.228, 0.4945
 , , , 8.25, 0.4945
 , , , 8.272, 0.4945
 , , , 8.294, 0.4945
 , , , 8.316, 0.4945
 , , , 8.338, 0.4945
 , , , 8.36, 0.4945
 , , , 8.382, 0.4945
 , , , 8.404, 0.4945
 , , , 8.426, 0.4945
 , , , 8.448, 0.4945
 , , , 8.47, 0.4945
 , , , 8.492, 0.4945
 , , , 8.514, 0.4945
 , , , 8.536, 0.4945
 , , , 8.558, 0.4945
 , , , 8.58, 0.4945
 , , , 8.602, 0.4945
 , , , 8.624, 0.4945
 , , , 8.646, 0.4945
 , , , 8.668, 0.4945
 , , , 8.69, 0.4945
 , , , 8.712, 0.4945
 , , , 8.734, 0.4945
 , , , 8.756, 0.4945
 , , , 8.778, 0.4945
 , , , 8.8, 0.4945
 , , , 8.822, 0.4945
 , , , 8.844, 0.4945
 , , , 8.866, 0.4945
 , , , 8.888, 0.4945
 , , , 8.91, 0.4945
 , , , 8.932, 0.4945
 , , , 8.954, 0.4945
 , , , 8.976, 0.4945
 , , , 8.998, 0.4945
 , , , 9.02, 0.4945
 , , , 9.042, 0.4945
 , , , 9.064, 0.4945
 , , , 9.086, 0.4945
 , , , 9.108, 0.4945
 , , , 9.13, 0.4945
 , , , 9.152, 0.4945
 , , , 9.174, 0.4945
 , , , 9.196, 0.4945
 , , , 9.218, 0.4945
 , , , 9.24, 0.4945
 , , , 9.262, 0.4945
 , , , 9.284, 0.4945
 , , , 9.306, 0.4945
 , , , 9.328, 0.4945
 , , , 9.35, 0.4945
 , , , 9.372, 0.4945
 , , , 9.394, 0.4945
 , , , 9.416, 0.4945
 , , , 9.438, 0.4945
 , , , 9.46, 0.4945
 , , , 9.482, 0.4945
 , , , 9.504, 0.4945
 , , , 9.526, 0.4945
 , , , 9.548, 0.4945
 , , , 9.57, 0.4945
 , , , 9.592, 0.4945
 , , , 9.614, 0.4945
 , , , 9.636, 0.4945
 , , , 9.658, 0.4945
 , , , 9.68, 0.4945
 , , , 9.702, 0.4945
 , , , 9.724, 0.4945
 , , , 9.746, 0.4945
 , , , 9.768, 0.4945
 , , , 9.79, 0.4945
 , , , 9.812, 0.4945
 , , , 9.834, 0.4945
 , , , 9.856, 0.4945
 , , , 9.878, 0.4945
 , , , 9.9, 0.493849479
 , , , 9.922, 0.493849479
 , , , 9.944, 0.493849479
 , , , 9.966, 0.493849479
 , , , 9.988, 0.493849479
 , , , 10.01, 0.493849479
 , , , 10.032, 0.493849479
 , , , 10.054, 0.493849479
 , , , 10.076, 0.493849479
 , , , 10.098, 0.493849479
 , , , 10.12, 0.493849479
 , , , 10.142, 0.493849479
 , , , 10.164, 0.493849479
 , , , 10.186, 0.493849479
 , , , 10.208, 0.493849479
 , , , 10.23, 0.493849479
 , , , 10.252, 0.493849479
 , , , 10.274, 0.493849479
 , , , 10.296, 0.493849479
 , , , 10.318, 0.493849479
 , , , 10.34, 0.493849479
 , , , 10.362, 0.493849479
 , , , 10.384, 0.493849479
 , , , 10.406, 0.493849479
 , , , 10.428, 0.493849479
 , , , 10.45, 0.493849479
 , , , 10.472, 0.493849479
 , , , 10.494, 0.493849479
 , , , 10.516, 0.493849479
 , , , 10.538, 0.493849479
 , , , 10.56, 0.493849479
 , , , 10.582, 0.493849479
 , , , 10.604, 0.493849479
