% xData0 , data0, errData0, xTheory0 , theory0
 , , , 17.435, 0.0746037183
 , , , 17.454, 0.0746037183
 , , , 17.473, 0.0746037183
 , , , 17.492, 0.0746037183
 , , , 17.511, 0.0746037183
 , , , 17.53, 0.0746037183
 , , , 17.549, 0.0746037183
 , , , 17.568, 0.0746037183
 , , , 17.587, 0.0746037183
 , , , 17.606, 0.0746037183
 , , , 17.625, 0.0746037183
 , , , 17.644, 0.0746037183
 , , , 17.663, 0.0746037183
 , , , 17.682, 0.0746037183
 , , , 17.701, 0.0746037183
 , , , 17.72, 0.0746037183
 , , , 17.739, 0.0746037183
 , , , 17.758, 0.0746037183
 , , , 17.777, 0.0746037183
 , , , 17.796, 0.0746037183
 , , , 17.815, 0.0746037183
 , , , 17.834, 0.0746037183
 , , , 17.853, 0.0746037183
 , , , 17.872, 0.0746037183
 , , , 17.891, 0.0746037183
 , , , 17.91, 0.0677054368
 , , , 17.929, 0.0677054368
 , , , 17.948, 0.0677054368
 , , , 17.967, 0.0677054368
 , , , 17.986, 0.0677054368
 , , , 18.005, 0.0677054368
 , , , 18.024, 0.0677054368
 , , , 18.043, 0.0677054368
 , , , 18.062, 0.0677054368
 , , , 18.081, 0.0677054368
 , , , 18.1, 0.0677054368
 , , , 18.119, 0.0677054368
 , , , 18.138, 0.0677054368
 , , , 18.157, 0.0677054368
 , , , 18.176, 0.0677054368
 , , , 18.195, 0.0677054368
 , , , 18.214, 0.0677054368
 , , , 18.233, 0.0677054368
 , , , 18.252, 0.0677054368
 , , , 18.271, 0.0677054368
 , , , 18.29, 0.0677054368
 , , , 18.309, 0.0677054368
 , , , 18.328, 0.0677054368
 , , , 18.347, 0.0677054368
 , , , 18.366, 0.0677054368
 , , , 18.385, 0.0677054368
 , , , 18.404, 0.0677054368
 , , , 18.423, 0.0677054368
 , , , 18.442, 0.0677054368
 , , , 18.461, 0.0677054368
 , , , 18.48, 0.0677054368
 , , , 18.499, 0.0677054368
 , , , 18.518, 0.0677054368
 , , , 18.537, 0.0677054368
 , , , 18.556, 0.0677054368
 , , , 18.575, 0.0677054368
 , , , 18.594, 0.0677054368
 , , , 18.613, 0.0677054368
 , , , 18.632, 0.0677054368
 , , , 18.651, 0.0677054368
 , , , 18.67, 0.0677054368
 , , , 18.689, 0.0677054368
 , , , 18.708, 0.0677054368
 , , , 18.727, 0.0677054368
 , , , 18.746, 0.0677054368
 , , , 18.765, 0.0677054368
 , , , 18.784, 0.0677054368
 , , , 18.803, 0.0677054368
 , , , 18.822, 0.0677054368
 , , , 18.841, 0.0677054368
 , , , 18.86, 0.0677054368
 , , , 18.879, 0.0677054368
 , , , 18.898, 0.0677054368
 , , , 18.917, 0.0631165302
 , , , 18.936, 0.0631165302
 , , , 18.955, 0.0631165302
 , , , 18.974, 0.0631165302
 , , , 18.993, 0.0631165302
 , , , 19.012, 0.0631165302
 , , , 19.031, 0.0631165302
 , , , 19.05, 0.0631165302
 , , , 19.069, 0.0631165302
 , , , 19.088, 0.0631165302
 , , , 19.107, 0.0631165302
 , , , 19.126, 0.0631165302
 , , , 19.145, 0.0631165302
 , , , 19.164, 0.0631165302
 , , , 19.183, 0.0631165302
 , , , 19.202, 0.0631165302
 , , , 19.221, 0.0631165302
 , , , 19.24, 0.0631165302
 , , , 19.259, 0.0631165302
 , , , 19.278, 0.0631165302
 , , , 19.297, 0.0631165302
 , , , 19.316, 0.0631165302
 , , , 19.335, 0.0631165302
 , , , 19.354, 0.0631165302
 , , , 19.373, 0.0631165302
 , , , 19.392, 0.0631165302
 , , , 19.411, 0.0631165302
 , , , 19.43, 0.0631165302
 , , , 19.449, 0.0631165302
 , , , 19.468, 0.0631165302
 , , , 19.487, 0.0631165302
 , , , 19.506, 0.0631165302
 , , , 19.525, 0.0631165302
 , , , 19.544, 0.0631165302
 , , , 19.563, 0.0631165302
 , , , 19.582, 0.0631165302
 , , , 19.601, 0.0631165302
 , , , 19.62, 0.0631165302
 , , , 19.639, 0.0631165302
 , , , 19.658, 0.0631165302
 , , , 19.677, 0.0631165302
 , , , 19.696, 0.0631165302
 , , , 19.715, 0.0631165302
 , , , 19.734, 0.0631165302
 , , , 19.753, 0.0631165302
 , , , 19.772, 0.0631165302
 , , , 19.791, 0.0631165302
 , , , 19.81, 0.0631165302
 , , , 19.829, 0.0631165302
 , , , 19.848, 0.0631165302
 , , , 19.867, 0.0631165302
 , , , 19.886, 0.0631165302
 , , , 19.905, 0.059575629
 , , , 19.924, 0.059575629
 , , , 19.943, 0.059575629
 , , , 19.962, 0.059575629
 , , , 19.981, 0.059575629
 , , , 20, 0.059575629
